T,Moneyness,Type,IV_Slope,Ticker
0.1,0.7,Call,1.0377274293965622,HUBS
0.1,0.7,Put,0.01602335314193626,HUBS
0.1,0.8,Call,0.7439906794296514,HUBS
0.1,0.8,Put,-0.011528938776844688,HUBS
0.1,0.9,Call,0.47524497064890814,HUBS
0.1,0.9,Put,-0.033176783443222835,HUBS
0.2,0.7,Call,0.21153726440879816,HUBS
0.2,0.7,Put,0.012350398258226258,HUBS
0.2,0.8,Call,0.13226366018426194,HUBS
0.2,0.8,Put,-0.009891979441095655,HUBS
0.2,0.9,Call,0.05611344457510936,HUBS
0.2,0.9,Put,-0.02623597091247487,HUBS
0.30000000000000004,0.7,Call,0.0980693492131738,HUBS
0.30000000000000004,0.7,Put,0.010004958928925646,HUBS
0.30000000000000004,0.8,Call,0.06423595520964794,HUBS
0.30000000000000004,0.8,Put,-0.007683137550423823,HUBS
0.30000000000000004,0.9,Call,0.031031195760080246,HUBS
0.30000000000000004,0.9,Put,-0.019476846147327878,HUBS
0.4,0.7,Call,0.05908448431646979,HUBS
0.4,0.7,Put,0.00858423694835575,HUBS
0.4,0.8,Call,0.041241798809620034,HUBS
0.4,0.8,Put,-0.005201916236097226,HUBS
0.4,0.9,Call,0.023650995438488642,HUBS
0.4,0.9,Put,-0.013109408180944637,HUBS
0.5,0.7,Call,0.04013863106749893,HUBS
0.5,0.7,Put,0.007803651048365889,HUBS
0.5,0.8,Call,0.029453938096934973,HUBS
0.5,0.8,Put,-0.0026419745063344102,HUBS
0.5,0.9,Call,0.018968705915389794,HUBS
0.5,0.9,Put,-0.007242596458967299,HUBS
0.6,0.7,Call,0.029240956206030844,HUBS
0.6,0.7,Put,0.007461481620396615,HUBS
0.6,0.8,Call,0.022270151050278925,HUBS
0.6,0.8,Put,-0.00012588226369162717,HUBS
0.6,0.9,Call,0.015495083383674594,HUBS
0.6,0.9,Put,-0.0019215683160859567,HUBS
0.7000000000000001,0.7,Call,0.022319775141979182,HUBS
0.7000000000000001,0.7,Put,0.0074144824477635155,HUBS
0.7000000000000001,0.8,Call,0.01748171012115012,HUBS
0.7000000000000001,0.8,Put,0.002271508161740979,HUBS
0.7000000000000001,0.9,Call,0.012837455418147306,HUBS
0.7000000000000001,0.9,Put,0.002847980084474161,HUBS
0.8,0.7,Call,0.017623723057223067,HUBS
0.8,0.7,Put,0.007560912628414018,HUBS
0.8,0.8,Call,0.014105116695049824,HUBS
0.8,0.8,Put,0.004507268249940438,HUBS
0.8,0.9,Call,0.01077409984607397,HUBS
0.8,0.9,Put,0.007083978676169361,HUBS
0.9,0.7,Call,0.014281206251619424,HUBS
0.9,0.7,Put,0.007828638198851637,HUBS
0.9,0.8,Call,0.011626898099236102,HUBS
0.9,0.8,Put,0.006559680597817418,HUBS
0.9,0.9,Call,0.009150675469329596,HUBS
0.9,0.9,Put,0.010817722116699154,HUBS
1.0,0.7,Call,0.011813389786685669,HUBS
1.0,0.7,Put,0.00816672913113159,HUBS
1.0,0.8,Call,0.009751432138646599,HUBS
1.0,0.8,Put,0.008420955379059847,HUBS
1.0,0.9,Call,0.007856403268893808,HUBS
1.0,0.9,Put,0.014087276379221025,HUBS
1.1,0.7,Call,0.00993760120856552,HUBS
1.1,0.7,Put,0.008539486666383286,HUBS
1.1,0.8,Call,0.008296797641501898,HUBS
1.1,0.8,Put,0.010092274298290575,HUBS
1.1,0.9,Call,0.006811283324419986,HUBS
1.1,0.9,Put,0.016933300823473996,HUBS
1.2000000000000002,0.7,Call,0.008477525103569212,HUBS
1.2000000000000002,0.7,Put,0.008922173715295946,HUBS
1.2000000000000002,0.8,Call,0.0071453984367766945,HUBS
1.2000000000000002,0.8,Put,0.011580421947534243,HUBS
1.2000000000000002,0.9,Call,0.005957136610080608,HUBS
1.2000000000000002,0.9,Put,0.01939645946497324,HUBS
1.3000000000000003,0.7,Call,0.007318264058894155,HUBS
1.3000000000000003,0.7,Put,0.009297947330259099,HUBS
1.3000000000000003,0.8,Call,0.006218235954249869,HUBS
1.3000000000000003,0.8,Put,0.012895504028190924,HUBS
1.3000000000000003,0.9,Call,0.005251235753451936,HUBS
1.3000000000000003,0.9,Put,0.021515874622730802,HUBS
1.4000000000000001,0.7,Call,0.006382213714463997,HUBS
1.4000000000000001,0.7,Put,0.0096556452842638,HUBS
1.4000000000000001,0.8,Call,0.0054605507243220865,HUBS
1.4000000000000001,0.8,Put,0.014049411853828922,HUBS
1.4000000000000001,0.9,Call,0.004661838483557437,HUBS
1.4000000000000001,0.9,Put,0.023328260242860034,HUBS
1.5000000000000002,0.7,Call,0.005615364450721008,HUBS
1.5000000000000002,0.7,Put,0.009988183215758893,HUBS
1.5000000000000002,0.8,Call,0.004833375181869288,HUBS
1.5000000000000002,0.8,Put,0.015054800132604145,HUBS
