Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
ABNB,ABNB251031P00115000,Put,2025-10-31,115.0,0.9101516303297795,1.46,2.11,2.0,67.0,125.42,125.78,125.6,0.3547839894679105,2025-10-31,0.11498973305954825,126.35257265685665,-0.09414406661591254,,,0.3547839894679105,,,1.194210606995768,0.30642490610847917,0.010797101627681839,,,0.2970866172093611,0.3547839894679105
ABNB,ABNB251003C00136000,Call,2025-10-03,136.0,1.080654787682744,0.36,0.48,1.0,28.0,125.42,125.78,125.6,0.31914520968442356,2025-10-03,0.038329911019849415,125.84962519957536,0.07756714231112567,,,0.31914520968442356,,,1.074249700919774,0.4804627761051982,0.008848248348030099,,,0.2970866172093611,0.31914520968442356
ABNB,ABNB251031C00125000,Call,2025-10-31,125.0,0.989295250358456,5.0,6.2,3.0,12.0,125.42,125.78,125.6,0.28995805305808087,2025-10-31,0.11498973305954825,126.35257265685665,-0.010762457676861487,,,0.28995805305808087,,,0.9760050983842984,0.4277508433808127,0.021039761611350734,,,0.2970866172093611,0.28995805305808087
ABNB,ABNB251017P00105000,Put,2025-10-17,105.0,0.8326741559595532,0.22,0.4,12.0,1055.0,125.42,125.78,125.6,0.41490734118250244,2025-10-17,0.07665982203969883,126.09974651969424,-0.18311288265823128,,,0.41490734118250244,,,1.3965871134818282,0.2947313816502173,0.0066591771258712905,,,0.2970866172093611,0.41490734118250244
ABNB,ABNB251121C00165000,Call,2025-11-21,165.0,1.3019443371160058,0.42,0.58,1.0,46.0,125.42,125.78,125.6,0.38961496410902174,2025-11-21,0.17248459958932238,126.73352868948204,0.26385879104146714,,,0.38961496410902174,,,1.3114524234339868,0.3684086021617351,0.023410454711146084,,,0.2970866172093611,0.38961496410902174
ABNB,ABNB251121P00095000,Put,2025-11-21,95.0,0.7496043153092155,0.43,0.65,8.0,186.0,125.42,125.78,125.6,0.4501873341477572,2025-11-21,0.17248459958932238,126.73352868948204,-0.2882097912585726,,,0.4501873341477572,,,1.5153403353423487,0.4210029833643078,0.030571776197409452,,,0.2970866172093611,0.4501873341477572
ABNB,ABNB251003C00140000,Call,2025-10-03,140.0,1.112438752026354,0.15,0.21,1.0,81.0,125.42,125.78,125.6,0.3311732377969515,2025-10-03,0.038329911019849415,125.84962519957536,0.10655467918437783,,,0.3311732377969515,,,1.1147363045423522,0.4747391171660367,0.008638689147559836,,,0.2970866172093611,0.3311732377969515
ABNB,ABNB251024P00113000,Put,2025-10-24,113.0,0.8952216798886968,0.92,1.24,1.0,51.0,125.42,125.78,125.6,0.35588579699291606,2025-10-24,0.09582477754962354,126.22571876727709,-0.11068390435017215,,,0.35588579699291606,,,1.197919315033024,0.2881752947807138,0.007957768701624355,,,0.2970866172093611,0.35588579699291606
ABNB,ABNB260918P00075000,Put,2026-09-18,75.0,0.5732608599073785,1.39,2.03,2.0,185.0,125.42,125.78,125.6,0.4214725487899465,2026-09-18,0.9965776865160849,130.830491396391,-0.556414412971097,,,0.4214725487899465,,,1.4186857447467212,0.42389671181069744,0.1790734721734358,,,0.2970866172093611,0.4214725487899465
ABNB,ABNB251017P00100000,Put,2025-10-17,100.0,0.7930230056757649,0.11,0.2,14.0,4012.0,125.42,125.78,125.6,0.44293339016297306,2025-10-17,0.07665982203969883,126.09974651969424,-0.23190304682766333,,,0.44293339016297306,,,1.4909234024864597,0.3353264762132504,0.00861992519695736,,,0.2970866172093611,0.44293339016297306
ABNB,ABNB250926P00116000,Put,2025-09-26,116.0,0.9226504678173475,0.14,0.18,7.0,40.0,125.42,125.78,125.6,0.3733407054781804,2025-09-26,0.019164955509924708,125.72475064626958,-0.08050480762314773,,,0.3733407054781804,,,1.2566729157479415,0.0,0.0,,,0.2970866172093611,0.3733407054781804
ABNB,ABNB250919P00115000,Put,2025-09-19,115.0,0.9156050955414013,0.04,0.07,48.0,3572.0,125.42,125.78,125.6,,2025-09-19,0.0,125.6,-0.08817012567084816,,,,,,,,,,,0.2970866172093611,
ABNB,ABNB250919P00124000,Put,2025-09-19,124.0,0.9872611464968153,0.27,0.4,120.0,377.0,125.42,125.78,125.6,,2025-09-19,0.0,125.6,-0.012820688429061434,,,,,,,,,,,0.2970866172093611,
ABNB,ABNB251010P00110000,Put,2025-10-10,110.0,0.873191732562698,0.27,0.33,15.0,21.0,125.42,125.78,125.6,0.3740424723740115,2025-10-10,0.057494866529774126,125.97462378298646,-0.13560012232792426,,,0.3740424723740115,,,1.2590350783469273,0.19121110032936084,0.0021021091928061955,,,0.2970866172093611,0.3740424723740115
ABNB,ABNB261218P00060000,Put,2026-12-18,60.0,0.45460322681232884,0.94,1.36,1.0,378.0,125.42,125.78,125.6,0.4602806114047948,2026-12-18,1.2457221081451062,131.98322506577685,-0.7883302694535387,,,0.4602806114047948,,,1.5493145256032474,0.4479366650981666,0.24995072266219442,,,0.2970866172093611,0.4602806114047948
ABNB,ABNB261218P00065000,Put,2026-12-18,65.0,0.4924868290466896,1.19,1.69,4.0,335.0,125.42,125.78,125.6,0.4418954027475611,2026-12-18,1.2457221081451062,131.98322506577685,-0.7082875617800022,,,0.4418954027475611,,,1.4874295143229264,0.43653610769494916,0.23738950543809062,,,0.2970866172093611,0.4418954027475611
ABNB,ABNB271217P00080000,Put,2027-12-17,80.0,0.5875630574109191,4.9,6.1,2.0,45.0,125.42,125.78,125.6,0.3928760642908458,2027-12-17,2.242299794661191,136.155598945444,-0.531771706960198,,,0.3928760642908458,,,1.3224293574085182,0.3985804728949099,0.3562260812391334,,,0.2970866172093611,0.3928760642908458
