Expiry,Skew_25_delta,Skew_75_delta,Skew_call_25_75,Skew_put_25_75,IV_put_25_delta,IV_put_75_delta,IV_call_25_delta,IV_call_75_delta,Strike_call_25_delta,Strike_call_75_delta,Strike_put_25_delta,Strike_put_75_delta,ATM_12m_3m_Ratio,ATM_IV_3m,ATM_IV_12m,Ticker
2025-09-05,1.1643121700536136,1.0550401270064205,0.927429008204126,1.0234841817597005,0.5881028767635136,0.5746086624928335,0.5051075578265517,0.5446320455348299,7.971274722721359,7.239509138210046,7.239509138210046,7.971274722721359,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-09-12,0.9697239361836382,0.9912545821071123,1.006102403265924,0.9842492537335124,0.5997189328757396,0.6093161164215776,0.6184429511309597,0.614691853556281,8.254603876762198,7.062605117650665,7.062605117650665,8.254603876762198,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-09-19,0.9618724405820444,0.9950895977682208,1.0134385704223507,0.9796089048648435,0.6089539578369845,0.62162966752635,0.6330922190352982,0.6246971819628465,8.46438312275797,6.955033840229777,6.955033840229777,8.46438312275797,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-09-26,0.9876319507537644,0.9796104256421924,0.9638194640710918,0.9717116851333573,0.6107189610920795,0.6284981136233477,0.6183669540317893,0.6415796495952257,8.655483874913436,6.870140287783194,6.870140287783194,8.655483874913438,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-10-03,1.005076422790067,0.9525703332112931,0.9151160980262554,0.9655576939302154,0.6126785954635108,0.6345333886467808,0.6095840889021457,0.6661275986914791,8.84676392499199,6.794949627617466,6.794949627617466,8.84676392499199,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-10-17,1.0208682714319477,0.924201439342919,0.8922983715498828,0.9856283028657782,0.6287067689243335,0.6378741023328245,0.6158549408558476,0.6901894708001481,9.220175335013773,6.671941186505805,6.671941186505805,9.220175335013773,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-11-21,1.0213758253734915,0.9616234752904915,0.9656621212088414,1.0256654204325137,0.6706780848905742,0.6538955799131411,0.6566418239293299,0.6799912821550133,9.995025110601683,6.4966339559818875,6.4966339559818875,9.995025110601684,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2025-12-19,1.0386113525569673,0.9754531261746022,0.9554740689745836,1.0173386998128002,0.6607996215273102,0.6495374860397067,0.6362337749346579,0.6658828277961171,10.404907199836392,6.443048636263918,6.443048636263918,10.404907199836392,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2026-01-16,1.0450560260855284,0.981920436187311,0.9461888585531895,1.0070269769366234,0.6398278471130288,0.6353631648075462,0.6122426273255752,0.6470617591732701,10.762388804559423,6.411484864215056,6.411484864215056,10.762388804559423,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2026-04-17,1.014792037702103,1.3522555581625386,0.9505610325355415,0.7133428007333886,0.626873553008296,0.8787830372211038,0.6177359791152773,0.6498646146555352,12.404819711995827,6.319035971252269,6.319035971252269,12.404819711995826,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2026-07-17,1.1007102264898516,1.6500313183943507,0.9421215300406058,0.6284746181188068,0.6814658731334501,1.0843172556009666,0.619114692253414,0.6571494998386566,14.314670805118869,6.3161816091939125,6.3161816091939125,14.314670805118869,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2027-01-15,,,,,0.7945073408409467,,,0.6205291346316489,,6.467038929377504,6.467038929377504,,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
2027-12-17,,,,,0.6611084639988403,,,0.5308507819599537,,6.902491146600126,6.902491146600126,,0.971649838450219,0.6609442213487983,0.6422063458981656,PTON
