Strike,Type,Expiry,IV Slope
35.0,Call,2026-12-18,-0.23380513333573236
30.0,Call,2026-01-16,-0.7037533202458394
30.0,Call,2026-06-18,-0.27808120888771215
30.0,Call,2027-01-15,-0.07086845457679292
30.0,Call,2027-12-17,-0.006743213042515035
30.0,Put,2027-12-17,0.029359090766781504
27.5,Call,2026-01-16,-0.7296667821001434
11.5,Call,2025-09-19,-37.01689604219035
12.0,Call,2025-09-19,-30.475684461731454
12.0,Call,2025-09-26,-7.268395920964928
12.0,Call,2025-10-03,-2.254122206602358
12.0,Call,2025-10-17,-1.2453360672825593
12.0,Call,2025-11-21,-0.058547428314900264
12.0,Call,2026-02-20,-0.1445705937505321
12.0,Call,2026-03-20,-0.3551806108416443
12.0,Call,2026-06-18,-0.021527662617006695
12.0,Call,2026-09-18,-0.04559569932219375
12.0,Call,2027-01-15,0.04260894340805407
12.0,Call,2027-12-17,0.033165799700128284
12.0,Put,2025-09-26,-2.393610653605063
12.0,Put,2025-10-03,0.10553410011662893
12.0,Put,2025-10-10,-0.7858248634174558
12.0,Put,2025-10-17,-0.6164631134799082
12.0,Put,2025-11-21,0.27964066476120103
12.0,Put,2026-02-20,-0.07383865624620076
12.0,Put,2026-03-20,-0.08333424156078219
12.0,Put,2026-06-18,0.02409329944586837
12.0,Put,2026-09-18,-0.021400162676786093
12.0,Put,2027-01-15,0.015626174305834854
12.0,Put,2027-12-17,0.07558260442973218
4.0,Call,2026-01-16,
4.0,Call,2026-03-20,
4.0,Call,2027-01-15,
4.0,Call,2027-12-17,-0.15619522050409895
27.0,Call,2027-01-15,-0.032448471016613925
27.0,Put,2027-01-15,3.970499988980152
5.0,Call,2025-12-19,-12.052496474001941
5.0,Call,2026-01-16,-1.2508577464866053
5.0,Call,2026-03-20,-0.9850281105180706
5.0,Call,2026-06-18,-0.5433807671779074
5.0,Call,2026-09-18,-0.8343167593445137
5.0,Call,2026-12-18,0.5745825710404731
5.0,Call,2027-01-15,-0.22752008771897675
5.0,Call,2027-12-17,0.08269879977683092
5.0,Put,2027-01-15,0.033090783804717284
5.0,Put,2027-12-17,0.00022959622824810714
10.0,Call,2025-10-17,-8.493073607850853
10.0,Call,2025-11-21,-0.924851189270377
10.0,Call,2025-12-19,-1.376121100231862
10.0,Call,2026-01-16,0.18273551123947823
10.0,Call,2026-02-20,-0.049667559326827426
10.0,Call,2026-03-20,-1.7996880248817773
10.0,Call,2026-12-18,0.11105788496719501
10.0,Call,2027-01-15,0.15365134991452298
10.0,Call,2027-12-17,0.012766108948150221
10.0,Put,2025-12-19,-0.3783295591674124
10.0,Put,2026-01-16,-0.4143226596942711
10.0,Put,2026-02-20,0.1261603192442987
10.0,Put,2026-03-20,-0.09412654108008443
10.0,Put,2026-06-18,-0.004930486362646258
10.0,Put,2027-01-15,0.11039190579156287
10.0,Put,2027-12-17,0.004678588916931749
13.5,Call,2025-09-19,-8.496581012050793
13.5,Call,2025-09-26,-2.489430108744112
13.5,Call,2025-10-03,0.4258118373564987
13.5,Call,2025-10-10,-1.034703578132072
13.5,Call,2025-10-24,-0.5377919665748565
13.5,Put,2025-09-19,-1.409161416993322
13.5,Put,2025-09-26,-0.5951866900649787
13.5,Put,2025-10-03,1.420638942391936
13.5,Put,2025-10-10,-0.23455153478699148
15.0,Call,2025-09-19,-7.052897722974033
15.0,Call,2025-09-26,-3.051158579674009
15.0,Call,2025-10-03,0.4178095463796584
15.0,Call,2025-10-10,-0.7554050733163393
15.0,Call,2025-10-17,-0.5740345953451981
15.0,Call,2025-11-21,0.22046515217428195
15.0,Call,2025-12-19,-0.30730557230760974
15.0,Call,2026-01-16,-0.21295472171428728
15.0,Call,2026-02-20,0.17733561636175374
15.0,Call,2026-03-20,-0.1545821885393901
15.0,Call,2026-06-18,-0.012160498789103674
15.0,Call,2026-09-18,-0.0025670525446006612
15.0,Call,2026-12-18,-0.006856651784081773
15.0,Call,2027-01-15,0.0007386609558010317
15.0,Call,2027-12-17,0.015552737941152079
15.0,Put,2025-09-19,
15.0,Put,2025-09-26,-0.10189741464805026
15.0,Put,2025-10-03,1.8229864631267356
15.0,Put,2025-10-10,0.1962113100948384
15.0,Put,2025-10-17,-0.21045849728852847
15.0,Put,2025-11-21,0.4364831196634978
15.0,Put,2025-12-19,-0.17622430393821711
15.0,Put,2026-01-16,-0.10346836244349004
15.0,Put,2026-02-20,0.21641991204644326
15.0,Put,2026-03-20,-0.08595944605640002
15.0,Put,2026-06-18,0.04548854501201744
15.0,Put,2026-09-18,0.13256593022537794
15.0,Put,2026-12-18,-0.2386066018093842
15.0,Put,2027-01-15,0.6589011144863326
9.0,Call,2025-10-17,-9.978250785334694
9.0,Call,2025-11-21,-4.327695333518809
9.0,Call,2025-12-19,-1.3803463521372328
9.0,Call,2026-01-16,2.506971736048383
9.0,Put,2026-02-20,-0.1314837689083307
9.0,Put,2026-03-20,-0.10319922543291968
13.0,Call,2025-09-19,-13.664150198895221
13.0,Call,2025-09-26,-3.3312086499634406
13.0,Call,2025-10-03,0.30184963069403603
13.0,Call,2025-10-10,-1.1521130177559482
13.0,Call,2025-10-17,-0.8501866304224749
13.0,Call,2025-11-21,0.0020924481246545573
13.0,Call,2026-02-20,-0.06436947543708472
13.0,Call,2026-03-20,-0.23102458844067994
13.0,Put,2025-09-19,-3.7723507568012087
13.0,Put,2025-09-26,-0.9140841711632635
13.0,Put,2025-10-03,1.0986656944879878
13.0,Put,2025-10-10,-0.2101619837535267
13.0,Put,2025-10-17,-0.3392042292716439
13.0,Put,2025-11-21,0.4073012745506126
13.0,Put,2026-02-20,-0.04770150384247835
13.0,Put,2026-03-20,-0.08601501342545695
15.5,Call,2025-09-26,-3.1983350714595757
15.5,Call,2025-10-03,0.2789077346714279
15.5,Call,2025-10-10,-0.9249785764375432
15.5,Put,2025-09-19,
15.5,Put,2025-09-26,1.2470931075377496
25.0,Call,2026-01-16,-0.6411239303340089
25.0,Call,2026-02-20,-0.21248921469196205
25.0,Call,2026-03-20,-0.2954666529484544
25.0,Call,2026-06-18,-0.1004555894500117
25.0,Call,2026-09-18,-0.048197264760390886
25.0,Call,2026-12-18,-0.06239125753482628
25.0,Call,2027-01-15,0.0029358358143458502
25.0,Call,2027-12-17,0.002134578236873418
25.0,Put,2026-02-20,-0.23475152265811047
25.0,Put,2026-12-18,-0.04922435342386152
25.0,Put,2027-01-15,-0.10022211809061808
17.0,Call,2025-10-17,-2.264530726511164
17.0,Call,2025-11-21,-0.05192112307019318
17.0,Call,2026-02-20,-0.1509618371366948
17.0,Call,2026-03-20,-0.1764860083751565
17.0,Call,2026-06-18,-0.007802715778186877
17.0,Call,2026-09-18,-0.022806222871472596
17.0,Call,2027-01-15,-0.0013274542686699687
17.0,Call,2027-12-17,0.027908375149294895
17.0,Put,2025-10-10,0.8585437470953603
17.0,Put,2025-10-17,0.30260663315553743
17.0,Put,2025-11-21,0.3595635365713382
17.0,Put,2026-02-20,-0.048366408412412416
17.0,Put,2026-03-20,-0.1064304618518275
17.0,Put,2026-06-18,0.0379979752386792
17.0,Put,2026-09-18,0.053875670203274786
17.0,Put,2027-01-15,0.037143755686989
17.0,Put,2027-12-17,0.04308916721895968
20.0,Call,2025-11-21,-0.5673640561940804
20.0,Call,2025-12-19,-0.47953835946061596
20.0,Call,2026-01-16,-0.3544861914704249
20.0,Call,2026-02-20,0.044819510729981714
20.0,Call,2026-03-20,-0.17784277338480353
20.0,Call,2026-06-18,-0.044524569933094935
20.0,Call,2026-09-18,-0.0323170967298704
20.0,Call,2026-12-18,-0.027787106875257265
20.0,Call,2027-01-15,0.015059990320661175
20.0,Call,2027-12-17,0.0131429078002194
20.0,Put,2026-01-16,-0.021189659662762064
20.0,Put,2026-02-20,0.07072319194954092
20.0,Put,2026-03-20,-0.19657200680138875
20.0,Put,2026-06-18,0.035803860186091156
20.0,Put,2026-09-18,-0.07687004858579398
20.0,Put,2026-12-18,0.1434621033211937
20.0,Put,2027-01-15,0.1759498901512409
20.0,Put,2027-12-17,0.028075681735748346
11.0,Call,2025-10-17,-6.214335992487618
11.0,Call,2025-11-21,-0.4216623661686637
11.0,Call,2025-12-19,-0.44480284502146894
11.0,Call,2026-01-16,-0.48233610507168595
11.0,Call,2026-02-20,0.17758221641936048
11.0,Call,2026-03-20,-0.22021659678381614
11.0,Put,2025-11-21,0.09528221935980792
11.0,Put,2025-12-19,-0.4085931590877174
11.0,Put,2026-01-16,-0.16415649842199317
11.0,Put,2026-02-20,0.1427222497801598
11.0,Put,2026-03-20,-0.10490749296251847
21.0,Call,2026-03-20,-0.28380133488159215
16.0,Call,2025-09-26,-3.5496279785313676
16.0,Call,2025-10-03,-0.39487305737544875
16.0,Call,2025-10-10,-1.0536284961915825
16.0,Call,2025-10-17,-0.5924021246060992
16.0,Call,2025-10-24,-0.9385946091087503
16.0,Call,2025-11-21,0.2707995389423854
16.0,Call,2025-12-19,-0.3526067570771939
16.0,Call,2026-01-16,-0.20332954911433593
16.0,Call,2026-02-20,0.15166009967549995
16.0,Call,2026-03-20,-0.14485729141728715
16.0,Put,2025-09-19,
16.0,Put,2025-09-26,
16.0,Put,2025-10-17,0.9497491966773293
16.0,Put,2025-11-21,0.41310692015823147
16.0,Put,2025-12-19,-0.1702479872499676
16.0,Put,2026-01-16,-0.12001361199208056
16.0,Put,2026-02-20,0.24659520093302767
16.0,Put,2026-03-20,-0.13571554682760772
12.5,Call,2025-09-19,-21.850192651776887
12.5,Call,2025-09-26,-5.0905715438205394
12.5,Call,2025-10-03,-0.4312335525747361
12.5,Call,2025-12-19,-0.33667468059241556
12.5,Call,2026-01-16,-0.227063366380149
12.5,Call,2026-12-18,-0.0372124188778027
12.5,Put,2025-09-26,-1.3223858114917886
12.5,Put,2025-10-03,0.9499943529971427
12.5,Put,2025-10-10,-0.7121066813362489
12.5,Put,2025-12-19,0.020943947130874403
12.5,Put,2026-01-16,-0.1287585349151927
12.5,Put,2026-12-18,0.03944945535055955
32.0,Call,2027-01-15,-0.017555660324009213
19.0,Call,2025-12-19,-0.5064530394316347
19.0,Call,2026-02-20,-0.0926248875061374
19.0,Call,2026-03-20,-0.16695706950880457
19.0,Put,2026-02-20,0.062646547021688
22.0,Call,2026-06-18,-0.07416278833217146
22.0,Call,2026-09-18,-0.03396819392094723
22.0,Call,2027-01-15,-0.012499847879336846
22.0,Call,2027-12-17,-0.002627587368797236
22.0,Put,2026-06-18,-0.027247612184477743
22.0,Put,2026-09-18,0.01742025155891789
22.0,Put,2027-01-15,0.06992021165424077
40.0,Call,2026-01-16,-0.8746841484952927
22.5,Call,2026-01-16,-0.49698354966051933
22.5,Call,2026-12-18,-0.07188115277024733
22.5,Put,2026-12-18,-0.025884210754899828
8.0,Call,2025-09-19,-99.01943352739778
