Strike,Type,Expiry,IV Slope
13.0,Call,2025-10-17,-2.6888739563987243
13.0,Call,2025-11-21,0.26968855803239294
13.0,Call,2025-12-19,-0.0020214422235882313
13.0,Call,2026-01-16,-0.4961258188195981
13.0,Call,2026-02-20,0.3918246734331552
13.0,Put,2025-11-21,-0.3315316423533896
13.0,Put,2025-12-19,0.15762387985734067
13.0,Put,2026-01-16,-0.3792317384084659
13.0,Put,2026-02-20,0.503224934316808
16.0,Call,2026-01-16,-0.22790383465347694
16.0,Call,2026-02-20,0.2959522352343568
16.0,Put,2026-02-20,0.3125846389650846
18.0,Put,2025-12-19,-1.1595331256988064
18.0,Put,2026-01-16,-0.34313564535763824
6.0,Put,2026-02-20,0.35571309013960295
7.0,Call,2025-12-19,-0.6881095602447457
7.0,Call,2026-01-16,0.7081372835047831
7.0,Put,2025-12-19,0.12434242012887195
7.0,Put,2026-01-16,-0.24977407137006177
14.0,Call,2025-12-19,-0.013357359156965926
14.0,Call,2026-01-16,-0.27266179612016983
14.0,Call,2026-02-20,0.3315641516460482
14.0,Put,2025-12-19,0.7033943504478339
14.0,Put,2026-01-16,-0.6901513698575766
14.0,Put,2026-02-20,0.13332110211314624
5.0,Call,2025-12-19,-0.87736809211883
5.0,Call,2026-01-16,-0.5724642515042592
5.0,Call,2027-01-15,-0.2351188233790372
15.0,Call,2025-12-19,-0.25345748146817043
15.0,Call,2026-01-16,-0.15494976583987244
15.0,Call,2026-02-20,0.30772454046018405
15.0,Call,2027-01-15,-0.009184783581709106
15.0,Put,2025-12-19,0.13656411654967693
15.0,Put,2026-01-16,-0.22891552523169406
15.0,Put,2026-02-20,-0.015234722377453713
15.0,Put,2027-01-15,0.0569918329645768
19.0,Put,2025-12-19,-8.501079686803692
19.0,Put,2026-01-16,0.3037220324575358
17.0,Call,2027-01-15,0.009687624671150172
17.0,Put,2025-12-19,-0.7403515322665934
17.0,Put,2026-01-16,-0.11319934805701815
17.0,Put,2026-02-20,-0.43251785392461634
11.0,Call,2025-10-17,-0.41336579073395047
11.0,Call,2025-11-21,0.15751753556001744
11.0,Call,2025-12-19,-0.017294171598215398
11.0,Call,2026-01-16,-0.2693144746934304
11.0,Call,2026-02-20,0.3227359896397592
11.0,Put,2025-11-21,-0.9376887907380065
11.0,Put,2025-12-19,0.26414580822668926
11.0,Put,2026-01-16,-0.19372928242965234
11.0,Put,2026-02-20,0.410304675026537
8.0,Call,2025-11-21,-0.4123207895643209
8.0,Call,2025-12-19,0.32413843022253114
8.0,Call,2026-01-16,-0.2946100157749856
8.0,Call,2026-02-20,0.19237454324376907
8.0,Call,2027-01-15,-0.009539358280074723
8.0,Put,2025-12-19,0.2079692722309683
8.0,Put,2026-01-16,-0.3920496546782063
8.0,Put,2027-01-15,0.08673606728309964
10.0,Call,2025-10-17,-0.29804473892976086
10.0,Call,2025-11-21,0.2609340754588759
10.0,Call,2025-12-19,-0.020234610599898287
10.0,Call,2026-01-16,-0.2630541838955299
10.0,Call,2026-02-20,0.34748863910399835
10.0,Call,2027-01-15,0.017531124024296175
10.0,Put,2025-10-17,-0.06765580169987796
10.0,Put,2025-11-21,0.10144952800417928
10.0,Put,2025-12-19,0.249755352554776
10.0,Put,2026-01-16,-0.19661363212489572
10.0,Put,2026-02-20,0.3250984507693651
10.0,Put,2027-01-15,0.04461166427405131
9.0,Call,2025-11-21,-0.29704818226866864
9.0,Call,2026-01-16,-0.06884621807187143
9.0,Call,2026-02-20,0.41793429796578024
9.0,Put,2025-10-17,-0.3082816943050151
9.0,Put,2025-11-21,0.41312195350563385
9.0,Put,2025-12-19,-0.041731819094054774
9.0,Put,2026-01-16,-0.15812365215191093
9.0,Put,2026-02-20,0.27196547313627073
12.0,Call,2025-11-21,0.23358696043258448
12.0,Call,2025-12-19,-0.12393273065610959
12.0,Call,2026-01-16,-0.3833587714049811
12.0,Call,2026-02-20,0.3466966473650419
12.0,Call,2027-01-15,0.012404566285002094
12.0,Put,2025-11-21,-0.1039951070818738
12.0,Put,2025-12-19,0.01792656737652964
12.0,Put,2026-01-16,-0.1374223510244236
12.0,Put,2026-02-20,0.4396370249844546
12.0,Put,2027-01-15,0.02842875608204202
20.0,Put,2026-01-16,-1.8028826370156728
