T,Skew_90_Moneyness,Skew_80_Moneyness,Skew_70_Moneyness,Skew_90_Moneyness_Vol,Skew_80_Moneyness_Vol,Skew_70_Moneyness_Vol,ATM_12m_3m_Ratio,Ticker
0.1,1.4448239484413679,1.4199107362996188,1.4080965950979547,0.2170224969549339,0.26157739531554475,0.3375831893354158,1.022548693151149,SABR
0.2,1.0943856567495498,1.174676105229201,1.2770365683588867,1.04661403547452,1.2083663709452366,1.3624980944911262,1.022548693151149,SABR
0.30000000000000004,1.1058422904922465,1.1947987619608433,1.2920236017409665,1.001583561960184,0.9892778567239675,0.9572566325768755,1.022548693151149,SABR
0.4,1.1312488494743338,1.2175518146886206,1.3097943883120744,0.9228680171135581,0.8915860701915056,0.8522515979727728,1.022548693151149,SABR
0.5,1.1468268038225804,1.231107618041992,1.3200959905779222,0.8986227403554893,0.8649176710499555,0.8270762705654346,1.022548693151149,SABR
0.6,1.1567743537191606,1.2396153491662736,1.3265997145530204,0.8946388227724777,0.8606315331955746,0.8244248884539743,1.022548693151149,SABR
0.7000000000000001,1.1643596124433786,1.2460377065954111,1.3316677484155561,0.8972572073619342,0.8632780859230746,0.8283332255718044,1.022548693151149,SABR
0.8,1.171349984152651,1.2521367965801335,1.3365477604390255,0.9012789498644568,0.8673917839791253,0.8334473546771003,1.022548693151149,SABR
0.9,1.1781692476858066,1.258422081600731,1.3417983842061323,0.9047358569611973,0.8709410114479769,0.8378517616397103,1.022548693151149,SABR
1.0,1.1856495774471016,1.2652138155795507,1.3476480907605355,0.9068514341357067,0.8732166157763109,0.8409165406425355,1.022548693151149,SABR
1.1,1.1937137067984245,1.272630172819188,1.3541667008888407,0.9074664095622909,0.8740534963232546,0.8425269064231617,1.022548693151149,SABR
1.2000000000000002,1.2024898730994613,1.2806939572526161,1.3612132240097576,0.9066158674454969,0.8735130654001336,0.8427740012897187,1.022548693151149,SABR
1.3000000000000003,1.2117280554529344,1.2894423018867955,1.3692606485896108,0.9044826678072706,0.8717400317498182,0.8418321074258469,1.022548693151149,SABR
1.4000000000000001,1.2216195484292847,1.2986537164526242,1.3775831059753003,0.9012030677282304,0.8689265819928342,0.8398819527394941,1.022548693151149,SABR
1.5000000000000002,1.2320659096575965,1.308422418320409,1.3864168139686726,0.8969608782081497,0.8652357647121929,0.8371076832406384,1.022548693151149,SABR
1.6,1.2430074447400532,1.3186655004011691,1.3957105044876403,0.8919224963383483,0.8608326935445493,0.8336737627735771,1.022548693151149,SABR
1.7000000000000002,1.2544847928861098,1.3293215673532877,1.4053994209480916,0.8862188181431889,0.8558637135016804,0.8297250163165089,1.022548693151149,SABR
1.8000000000000003,1.2661339113428935,1.3403372793787973,1.4154240237642275,0.880045188653791,0.8504568196727401,0.8253867038229284,1.022548693151149,SABR
1.9000000000000001,1.278272784628962,1.3517165075375717,1.4257328398825857,0.8734447655546471,0.8447179569701359,0.8207659135538768,1.022548693151149,SABR
2.0,1.2907017211460532,1.363208325724491,1.4362806494736995,0.8665499441091836,0.8387616556645414,0.8159534615122025,1.022548693151149,SABR
2.1,1.303300976378585,1.3750519534108114,1.4470272326049833,0.859463846675696,0.8326436146565275,0.8110258764690993,1.022548693151149,SABR
2.2,1.3163800536037629,1.387074002876349,1.4580467234168861,0.8521948225591108,0.8264460602288298,0.806052948569976,1.022548693151149,SABR
2.3000000000000003,1.3294225329571456,1.3992461153887794,1.4688690332239982,0.8449014323096217,0.8202274110761827,0.8010642672715041,1.022548693151149,SABR
2.4000000000000004,1.3426496956871474,1.411510148041565,1.4800488104108447,0.8375906472693248,0.8140389692434238,0.7961360315201181,1.022548693151149,SABR
2.5000000000000004,1.3560193169870112,1.4237961956162084,1.491292695981358,0.8303132353646664,0.8079235785876266,0.7912903175804538,1.022548693151149,SABR
2.6,1.3694972853164007,1.4364713247523084,1.5025827910785026,0.8231117088176538,0.8018989651802457,0.7865565253591759,1.022548693151149,SABR
2.7,1.3831677010803616,1.4489483659637508,1.5139021620489754,0.8160047836177782,0.796019273115525,0.7819581754105706,1.022548693151149,SABR
2.8000000000000003,1.3966649133397377,1.4614733578468342,1.5252352944167362,0.8090733637016512,0.7902957715508794,0.7775137299072967,1.022548693151149,SABR
2.9000000000000004,1.4103381452198294,1.4740220178311774,1.5365682761685682,0.8022872036297372,0.7847480675643047,0.7732373006823141,1.022548693151149,SABR
3.0000000000000004,1.4239639667717614,1.4865741386148352,1.5478888400130637,0.7956951609907866,0.7793914962028546,0.7691392619109897,1.022548693151149,SABR
3.1,1.4375878890899398,1.499112838721419,1.559107784543762,0.7893050016086192,0.7742377109699796,0.7652118013975358,1.022548693151149,SABR
3.2,1.4514359733876618,1.511758418794065,1.5705859128724864,0.7831090391731155,0.7693021144401858,0.7615325717902568,1.022548693151149,SABR
3.3000000000000003,1.4649320999419717,1.5240955955530406,1.5817661981239988,0.7771681922676933,0.7645696504970275,0.757994439803007,1.022548693151149,SABR
3.4000000000000004,1.4785046822682342,1.5366343499185542,1.5929135389213076,0.7714509146239678,0.760074575860078,0.7546500339859286,1.022548693151149,SABR
3.5000000000000004,1.4920356123101572,1.5488720626721255,1.6040195448918484,0.76597215606409,0.7557798085790991,0.7514976645458556,1.022548693151149,SABR
3.6,1.5055064303067678,1.5611433766362366,1.6150776832178493,0.7607357838308327,0.7517136429950511,0.748534226901261,1.022548693151149,SABR
3.7,1.5188329344704357,1.5734305334585683,1.6260830112334095,0.7557435041375427,0.7478778904494198,0.7457554529165157,1.022548693151149,SABR
3.8000000000000003,1.5322276037636464,1.5856004911183237,1.6370319586664437,0.7509939392216901,0.7442532783094303,0.7431561345092145,1.022548693151149,SABR
3.9000000000000004,1.5454683367621205,1.597700364566577,1.6478620474021872,0.7464862905589872,0.7408421811663385,0.7407085497114371,1.022548693151149,SABR
4.0,1.5586205227568664,1.6097303165308476,1.6587255419098417,0.7422171451511018,0.7376403245358407,0.7384612114267602,1.022548693151149,SABR
4.1,1.5716791509488677,1.6216917753265203,1.6695125565301172,0.7381822205223944,0.7346430098505424,0.7363689837452005,1.022548693151149,SABR
4.2,1.5846396660141167,1.6335873289860896,1.6803617225472907,0.7343761611248482,0.7318453075213106,0.734483472651556,1.022548693151149,SABR
4.3,1.5974977924183735,1.6451451202237253,1.6908641836989655,0.7307926192455507,0.729167459345276,0.7326187333236531,1.022548693151149,SABR
4.3999999999999995,1.6102493533966007,1.65690668845221,1.7014625545338025,0.7274243092742986,0.7267437666099551,0.7309588981757964,1.022548693151149,SABR
4.5,1.6230109675456883,1.6685108209258368,1.711901232107683,0.7242814215906291,0.7244711706769338,0.7293775032950157,1.022548693151149,SABR
4.6,1.635598986863701,1.6800355479822768,1.7224951247245999,0.7213314595449262,0.7223624950038335,0.7280250168526144,1.022548693151149,SABR
4.7,1.6480912582620308,1.6914821527310586,1.7329289873609943,0.7185768473558493,0.7204095066441193,0.7267334787363202,1.022548693151149,SABR
4.8,1.6604891872467664,1.7028521477351968,1.743315633692624,0.7160096809419303,0.7186038506367464,0.7255513900439712,1.022548693151149,SABR
4.9,1.672794676373504,1.7141472372309512,1.7536582480304475,0.713621926208774,0.7169371027232968,0.724472031443145,1.022548693151149,SABR
5.0,1.685010064973577,1.7253692979267012,1.7639601185139202,0.7114054943263665,0.7154008219701375,0.7234889133046316,1.022548693151149,SABR
