T,Moneyness,Type,IV_Slope,Ticker
0.1,0.7,Call,-1.2296448303900087,GPRO
0.1,0.7,Put,-2.5788690824721794,GPRO
0.1,0.8,Call,-1.6085138466285231,GPRO
0.1,0.8,Put,-0.11226563768595987,GPRO
0.1,0.9,Call,-1.9429232501708693,GPRO
0.1,0.9,Put,0.19899220034780285,GPRO
0.2,0.7,Call,-0.5133441181118803,GPRO
0.2,0.7,Put,-1.4295031163624183,GPRO
0.2,0.8,Call,-0.7109149011082505,GPRO
0.2,0.8,Put,-1.6823329595447856,GPRO
0.2,0.9,Call,-0.8879550493672284,GPRO
0.2,0.9,Put,-1.841350998401159,GPRO
0.30000000000000004,0.7,Call,-0.5880646601842398,GPRO
0.30000000000000004,0.7,Put,-0.7335159992251093,GPRO
0.30000000000000004,0.8,Call,-0.3609558896922419,GPRO
0.30000000000000004,0.8,Put,-0.9426230768467453,GPRO
0.30000000000000004,0.9,Call,-0.46003393266743253,GPRO
0.30000000000000004,0.9,Put,-1.126937910813382,GPRO
0.4,0.7,Call,-0.28294826966313025,GPRO
0.4,0.7,Put,-0.3084768023382811,GPRO
0.4,0.8,Call,-0.20809490834911015,GPRO
0.4,0.8,Put,-0.48303970802596186,GPRO
0.4,0.9,Call,-0.26503451525838884,GPRO
0.4,0.9,Put,-0.63702387443898,GPRO
0.5,0.7,Call,-0.05543592450674151,GPRO
0.5,0.7,Put,-0.04457256646568375,GPRO
0.5,0.8,Call,-0.1354107447576025,GPRO
0.5,0.8,Put,-0.1924283822895445,GPRO
0.5,0.9,Call,-0.1675602341309146,GPRO
0.5,0.9,Put,-0.32284667077091544,GPRO
0.6,0.7,Call,0.06048889879171441,GPRO
0.6,0.7,Put,0.12054653547299843,GPRO
0.6,0.8,Call,-0.10766366602974846,GPRO
0.6,0.8,Put,-0.006286838105199847,GPRO
0.6,0.9,Call,-0.11482879941565605,GPRO
0.6,0.9,Put,-0.1181568911309272,GPRO
0.7000000000000001,0.7,Call,0.11886679701048458,GPRO
0.7000000000000001,0.7,Put,0.223521703229812,GPRO
0.7000000000000001,0.8,Call,-0.06650687678639537,GPRO
0.7000000000000001,0.8,Put,0.11352653377649789,GPRO
0.7000000000000001,0.9,Call,-0.08413417486171794,GPRO
0.7000000000000001,0.9,Put,0.01651046331450713,GPRO
0.8,0.7,Call,0.14662391664943542,GPRO
0.8,0.7,Put,0.28659264196141676,GPRO
0.8,0.8,Call,-0.007000201753384894,GPRO
0.8,0.8,Put,0.19029178920824952,GPRO
0.8,0.9,Call,-0.06486069900175917,GPRO
0.8,0.9,Put,0.10535513424241028,GPRO
0.9,0.7,Call,0.15769011065394323,GPRO
0.9,0.7,Put,0.3236365935135321,GPRO
0.9,0.8,Call,0.029205440467632782,GPRO
0.9,0.8,Put,0.23862278484292834,GPRO
0.9,0.9,Call,-0.05159781404157687,GPRO
0.9,0.9,Put,0.16364163490299885,GPRO
1.0,0.7,Call,0.15955915518026664,GPRO
1.0,0.7,Put,0.3435179323595827,GPRO
1.0,0.8,Call,0.05067389769317643,GPRO
1.0,0.8,Put,0.2679168355760986,GPRO
1.0,0.9,Call,-0.04119142931863218,GPRO
1.0,0.9,Put,0.2012377401145904,GPRO
1.1,0.7,Call,0.15639035503843923,GPRO
1.1,0.7,Put,0.35201174080670944,GPRO
1.1,0.8,Call,0.06301170859505807,GPRO
1.1,0.8,Put,0.284342239792063,GPRO
1.1,0.9,Call,-0.031277495306009595,GPRO
1.1,0.9,Put,0.22465873881781884,GPRO
1.2000000000000002,0.7,Call,0.1505464879171895,GPRO
1.2000000000000002,0.7,Put,0.3529429272766855,GPRO
1.2000000000000002,0.8,Call,0.06962642883702926,GPRO
1.2000000000000002,0.8,Put,0.2920191492412164,GPRO
1.2000000000000002,0.9,Call,-0.01970352823769487,GPRO
1.2000000000000002,0.9,Put,0.23828526312851442,GPRO
1.3000000000000003,0.7,Call,0.1433904054281949,GPRO
1.3000000000000003,0.7,Put,0.3488792945479827,GPRO
1.3000000000000003,0.8,Call,0.07262093578100155,GPRO
1.3000000000000003,0.8,Put,0.2937405365856558,GPRO
1.3000000000000003,0.9,Call,-0.005879879920930222,GPRO
1.3000000000000003,0.9,Put,0.24510891847339372,GPRO
1.4000000000000001,0.7,Call,0.1357134494941538,GPRO
1.4000000000000001,0.7,Put,0.3415634061783658,GPRO
1.4000000000000001,0.8,Call,0.07331789974179032,GPRO
1.4000000000000001,0.8,Put,0.29142311468889026,GPRO
1.4000000000000001,0.9,Call,0.007201794460977492,GPRO
1.4000000000000001,0.9,Put,0.24720003115229003,GPRO
1.5000000000000002,0.7,Call,0.12797336024534808,GPRO
1.5000000000000002,0.7,Put,0.33218743958046315,GPRO
1.5000000000000002,0.8,Call,0.07256325561927715,GPRO
1.5000000000000002,0.8,Put,0.28639546110181446,GPRO
1.5000000000000002,0.9,Call,0.016689003960168588,GPRO
1.5000000000000002,0.9,Put,0.24600748867555178,GPRO
1.6,0.7,Call,0.12043003268730201,GPRO
1.6,0.7,Put,0.3215714243920281,GPRO
1.6,0.8,Call,0.07090537114893408,GPRO
1.6,0.8,Put,0.27958566767367216,GPRO
1.6,0.9,Call,0.022723393902301936,GPRO
1.6,0.9,Put,0.24255469486722525,GPRO
1.7000000000000002,0.7,Call,0.11322477801958666,GPRO
1.7000000000000002,0.7,Put,0.3102807737247797,GPRO
1.7000000000000002,0.8,Call,0.06870331188337535,GPRO
1.7000000000000002,0.8,Put,0.27164565481550906,GPRO
1.7000000000000002,0.9,Call,0.026397201094221237,GPRO
1.7000000000000002,0.9,Put,0.2375698689746271,GPRO
1.8000000000000003,0.7,Call,0.10642748889991589,GPRO
1.8000000000000003,0.7,Put,0.29870494606218684,GPRO
1.8000000000000003,0.8,Call,0.06619370916547776,GPRO
1.8000000000000003,0.8,Put,0.26303479484408093,GPRO
1.8000000000000003,0.9,Call,0.02855245493818239,GPRO
1.8000000000000003,0.9,Put,0.23157404605446869,GPRO
1.9000000000000001,0.7,Call,0.1000651403994202,GPRO
1.9000000000000001,0.7,Put,0.28711079425287955,GPRO
1.9000000000000001,0.8,Call,0.06353288449732981,GPRO
1.9000000000000001,0.8,Put,0.2540769392782699,GPRO
1.9000000000000001,0.9,Call,0.029716237112605667,GPRO
1.9000000000000001,0.9,Put,0.2249413490200165,GPRO
2.0,0.7,Call,0.09413921668198211,GPRO
2.0,0.7,Put,0.27567917533720676,GPRO
2.0,0.8,Call,0.06082385799723311,GPRO
2.0,0.8,Put,0.2449997895817957,GPRO
2.0,0.9,Call,0.030216828071932822,GPRO
2.0,0.9,Put,0.2179407947301648,GPRO
2.1,0.7,Call,0.08863645258664712,GPRO
2.1,0.7,Put,0.2645303362859127,GPRO
2.1,0.8,Call,0.05813393730712599,GPRO
2.1,0.8,Put,0.23596237892884028,GPRO
2.1,0.9,Call,0.030266027545205226,GPRO
2.1,0.9,Put,0.21076562453892222,GPRO
2.2,0.7,Call,0.08353548056845193,GPRO
2.2,0.7,Put,0.25374167849039947,GPRO
2.2,0.8,Call,0.05550633038692298,GPRO
2.2,0.8,Put,0.22707444474299882,GPRO
2.2,0.9,Call,0.030005478912646526,GPRO
2.2,0.9,Put,0.2035540951596627,GPRO
2.3000000000000003,0.7,Call,0.07881093955887918,GPRO
2.3000000000000003,0.7,Put,0.24336028812006083,GPRO
2.3000000000000003,0.8,Call,0.052967905035346555,GPRO
2.3000000000000003,0.8,Put,0.2184102047837091,GPRO
2.3000000000000003,0.9,Call,0.02953263479674052,GPRO
2.3000000000000003,0.9,Put,0.19640435348218338,GPRO
2.4000000000000004,0.7,Call,0.0744359958837019,GPRO
2.4000000000000004,0.7,Put,0.2334118345626116,GPRO
2.4000000000000004,0.8,Call,0.050534427497098126,GPRO
2.4000000000000004,0.8,Put,0.21001822938587764,GPRO
2.4000000000000004,0.9,Call,0.028915952129148395,GPRO
2.4000000000000004,0.9,Put,0.18938516768882602,GPRO
2.5000000000000004,0.7,Call,0.07038386418009689,GPRO
2.5000000000000004,0.7,Put,0.2239069251761538,GPRO
2.5000000000000004,0.8,Call,0.04821413014432618,GPRO
2.5000000000000004,0.8,Put,0.20192856386907374,GPRO
2.5000000000000004,0.9,Call,0.028204227897350435,GPRO
2.5000000000000004,0.9,Put,0.18254372671892669,GPRO
2.6,0.7,Call,0.06662869639411778,GPRO
2.6,0.7,Put,0.2148456635690478,GPRO
2.6,0.8,Call,0.04601015860890183,GPRO
2.6,0.8,Put,0.19415789674009493,GPRO
2.6,0.9,Call,0.02743258645634747,GPRO
2.6,0.9,Put,0.17591134640484365,GPRO
2.7,0.7,Call,0.06314607153916711,GPRO
2.7,0.7,Put,0.2062209296223233,GPRO
2.7,0.8,Call,0.0439222595991413,GPRO
2.7,0.8,Put,0.1867133278876747,GPRO
2.7,0.9,Call,0.026626456249701357,GPRO
2.7,0.9,Put,0.16950766821757468,GPRO
2.8000000000000003,0.7,Call,0.05991323443725009,GPRO
2.8000000000000003,0.7,Put,0.1980207439570677,GPRO
2.8000000000000003,0.8,Call,0.04194794943345498,GPRO
2.8000000000000003,0.8,Put,0.17959512647647277,GPRO
2.8000000000000003,0.9,Call,0.025804285805988304,GPRO
2.8000000000000003,0.9,Put,0.1633437641481954,GPRO
2.9000000000000004,0.7,Call,0.05690917838801853,GPRO
2.9000000000000004,0.7,Put,0.1902299728432366,GPRO
2.9000000000000004,0.8,Call,0.04008332458679915,GPRO
2.9000000000000004,0.8,Put,0.17279875498495084,GPRO
2.9000000000000004,0.9,Call,0.02497944024077838,GPRO
2.9000000000000004,0.9,Put,0.15742444220498514,GPRO
3.0000000000000004,0.7,Call,0.054114632776588074,GPRO
3.0000000000000004,0.7,Put,0.18283155562265707,GPRO
3.0000000000000004,0.8,Call,0.03832362374441844,GPRO
3.0000000000000004,0.8,Put,0.1663163570737184,GPRO
3.0000000000000004,0.9,Call,0.024161549219555337,GPRO
