Ticker,Date,Open,High,Low,Close,Volume,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_Close_100d,Kurtosis_Returns_100d
,1994-11-29,11.5,11.5,10.75,10.9375,1224400,,,,,,,,,
,1994-11-30,11.0,11.25,10.9375,11.0,478700,,,,,,,,,
,1994-12-01,11.125,11.125,10.9375,11.0,172200,,,,,,,,,
,1994-12-02,11.0,11.25,11.0,11.0,50900,,,,,,,,,
,1994-12-05,11.0,11.25,11.0,11.0,63900,,,,,,,,,
,1994-12-06,11.0,11.0,11.0,11.0,123400,,,,,,,,,
,1994-12-07,11.0,11.25,11.0,11.25,74700,,,,,,,,,
,1994-12-08,11.0,11.25,9.25,9.25,296900,,,,,,,,,
,1994-12-09,9.25,9.375,8.5,9.0,157500,,,,,,,,,
,1994-12-12,9.0,9.5,8.75,9.4375,187600,,,,,,,,,
,1994-12-13,9.5,10.25,9.0,9.875,76300,,,,,,,,,
,1994-12-14,9.75,10.25,9.75,9.75,8900,,,,,,,,,
,1994-12-15,9.75,10.5,9.75,9.75,40700,,,,,,,,,
,1994-12-16,10.25,10.25,9.75,10.0,6000,,,,,,,,,
,1994-12-19,10.0,10.25,9.75,10.25,18000,,,,,,,,,
,1994-12-20,9.75,10.25,9.75,9.75,2800,,,,,,,,,
,1994-12-21,9.75,10.25,9.75,10.25,4000,,,,,,,,,
,1994-12-22,9.75,10.0,9.75,9.75,106000,,,,,,,,,
,1994-12-23,9.75,10.25,9.75,9.75,16000,,,,,,,,,
,1994-12-27,9.75,9.875,9.75,9.75,48200,,,,,,,,,
,1994-12-28,10.25,10.25,9.25,9.25,59900,,,,,,,,,
,1994-12-29,9.25,10.0,9.25,10.0,76100,,,,,,,,,
,1994-12-30,10.0,10.125,9.5,10.125,41300,,,,,,,,,
,1995-01-03,10.125,10.125,9.5,9.5,11600,,,,,,,,,
,1995-01-04,10.0,10.5,9.5,10.5,125500,,,,,,,,,
,1995-01-05,10.5,11.0,10.25,10.5,57900,,,,,,,,,
,1995-01-06,11.0,11.0,10.5,10.5,15800,,,,,,,,,
,1995-01-09,11.0,11.0,10.0,10.0,62500,,,,,,,,,
,1995-01-10,10.0,10.0,9.5,9.875,98300,,,,,,,,,
,1995-01-11,9.25,9.75,8.5,9.25,111300,,,,,,,,,
,1995-01-12,9.25,9.25,9.0,9.0,40500,84.517746965501,,,,,,,,
,1995-01-13,9.0,9.25,9.0,9.0,49400,84.46240762898422,,,,,,,,
,1995-01-16,9.0,9.25,9.0,9.25,39900,85.02240231329812,,,,,,,,
,1995-01-17,9.125,9.25,8.75,9.0,39500,85.23124687179869,,,,,,,,
,1995-01-18,9.125,10.0,8.75,9.75,44200,88.85713096552308,,,,,,,,
,1995-01-19,10.0,10.375,10.0,10.0,31800,89.25875502687593,,,,,,,,
,1995-01-20,10.125,10.25,9.25,10.25,19300,89.31648451886312,,,,,,,,
,1995-01-23,9.5,10.0,9.5,10.0,1800,68.61771031795436,,,,,,,,
,1995-01-24,10.0,10.0,9.5,9.625,5500,69.09883423928835,,,,,,,,
,1995-01-25,9.75,9.75,9.5,9.5,20100,67.87226282503441,,,,,,,,
,1995-01-26,9.25,9.375,9.25,9.375,9500,66.60146914918043,,,,,,,,
,1995-01-27,9.0,9.25,8.875,8.875,89500,68.30004833877574,,,,,,,,
,1995-01-30,9.0,9.0,8.5,8.5,58500,69.2671793976211,,,,,,,,
,1995-01-31,8.75,8.75,8.5,8.75,5300,69.41280260857225,,,,,,,,
,1995-02-01,8.75,8.75,7.75,8.5,155700,69.19754253454613,,,,,,,,
,1995-02-02,8.25,8.5,8.0,8.5,33700,67.95558584739942,,,,,,,,
,1995-02-03,8.5,9.25,8.25,9.0,191900,68.4840232436033,,,,,,,,
,1995-02-06,9.25,9.5,9.0,9.25,39900,67.66777237464945,,,,,,,,
,1995-02-07,9.25,9.75,9.0,9.25,72800,67.66777237464945,,,,,,,,
,1995-02-08,9.75,9.75,9.25,9.5,43300,68.16744723917056,,,,,,,,
,1995-02-09,9.75,9.75,9.125,9.5,96000,66.37675321396837,,,,,,,,
,1995-02-10,9.5,9.75,9.5,9.75,150200,62.74193700870241,,,,,,,,
,1995-02-13,9.75,9.75,9.5,9.5,30400,63.022771623659956,,,,,,,,
,1995-02-14,9.75,10.5,9.5,9.8125,290500,60.98233761279614,,,,,,,,
,1995-02-15,10.0,10.125,9.75,9.75,45700,53.28323568086638,,,,,,,,
,1995-02-16,10.125,10.125,9.25,9.625,50900,53.36243432778186,,,,,,,,
,1995-02-17,9.25,9.625,9.25,9.25,15800,54.40752085068019,,,,,,,,
,1995-02-21,9.625,9.625,9.25,9.625,79900,54.15590932862189,,,,,,,,
,1995-02-22,9.625,10.0,9.25,10.0,23000,55.22526763842674,,,,,,,,
,1995-02-23,9.875,10.0,9.5,10.0,7900,51.58690460012026,,,,,,,,
,1995-02-24,10.0,10.0,9.5,10.0,9300,50.80773809790992,69.59982458220473,,,,,,,
,1995-02-27,10.0,10.0,9.5,10.0,5000,50.80773809790992,69.58447205652656,,,,,,,
,1995-02-28,9.5,10.25,9.5,10.125,35400,50.37949864502795,69.64313199387938,,,,,,,
,1995-03-01,10.0,10.5,10.0,10.0,14700,49.777290889132644,69.67913070682184,,,,,,,
,1995-03-02,10.375,10.5,10.0,10.25,48100,44.70950211231708,69.88662530118121,,,,,,,
,1995-03-03,10.5,10.5,10.0,10.25,30300,44.14428540988048,69.88662530118121,,,,,,,
,1995-03-06,10.0,10.25,9.75,10.0,20200,44.144285409880496,69.87336060763025,,,,,,,
,1995-03-07,10.125,10.25,9.6875,9.875,132500,43.71260674624223,57.090558405782645,,,,,,,
,1995-03-08,9.875,10.125,9.875,9.875,20500,42.21850213753361,56.781889757268154,,,,,,,
,1995-03-09,10.125,10.125,9.875,10.125,2700,42.56776407844541,56.18946598756294,,,,,,,
,1995-03-10,10.125,10.5,10.0,10.0,93400,42.54261287191699,55.49366675642678,,,,,,,
,1995-03-13,10.0,10.25,9.75,9.875,70200,39.263682163987085,55.49207942862587,,,,,,,
,1995-03-14,10.0,10.5,10.0,10.25,84100,37.840307365388526,56.009280299117925,,,,,,,
,1995-03-15,10.375,11.5,10.375,11.5,144900,48.93508109090431,60.523404573855274,,,,,,,
,1995-03-16,11.875,12.5,11.5,12.0,323600,48.486291089447306,60.91487841609761,,,,,,,
,1995-03-17,12.25,12.5,11.75,12.0,50400,48.486291089447306,59.923238009955845,,,,,,,
,1995-03-20,12.25,12.25,11.625,12.25,29300,46.61645042983694,59.24696765688668,,,,,,,
,1995-03-21,12.25,13.25,11.625,12.75,144800,47.1588368857933,58.678140335082894,,,,,,,
,1995-03-22,12.25,13.0,12.125,13.0,87000,47.11188687960834,58.749845189268314,,,,,,,
,1995-03-23,13.25,13.25,12.5,13.125,115100,46.888709724850294,58.74922098628216,,,,,,,
,1995-03-24,13.5,13.5,12.75,13.5,105100,47.03683389095583,57.69009085916687,,,,,,,
,1995-03-27,13.5,14.0,13.0,13.25,192200,47.63762866971788,55.93605372079369,,,,,,,
,1995-03-28,13.5,14.75,12.75,14.25,295300,49.66945597859719,57.633309637591104,,,,,,,
,1995-03-29,14.25,15.0,13.5,14.0,167400,50.13571050491643,56.01503743752486,,,,,,,
,1995-03-30,13.5,14.25,13.5,13.5625,183300,51.45852201873659,53.04068446516529,,,,,,,
,1995-03-31,14.0,14.0,12.75,14.0,38600,51.283067362865296,53.3299238723944,,,,,,,
,1995-04-03,13.5,14.25,13.5,14.0,27200,49.00899355814353,53.3299238723944,,,,,,,
,1995-04-04,13.75,13.75,12.75,13.25,32800,52.24605365293101,53.61371432765942,,,,,,,
,1995-04-05,12.75,13.25,12.75,13.0,59100,52.25685945312508,53.719007443751835,,,,,,,
,1995-04-06,13.5,13.75,13.25,13.75,32700,53.942517253510104,52.720601196386106,,,,,,,
,1995-04-07,14.125,14.125,13.25,13.5,19100,54.51539546873594,52.503453308078065,,,,,,,
,1995-04-10,14.0,14.125,13.5,13.875,46400,54.65668607026036,52.65287739422926,,,,,,,
,1995-04-11,14.25,14.375,13.75,13.75,28200,54.95874383624876,52.585897435726345,,,,,,,
,1995-04-12,14.125,14.125,13.5,14.125,3200,54.73353932524575,52.26267503696251,,,,,,,
