Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
VRNT,VRNT260320P00020000,Put,2026-03-20,20.0,0.9608671156399395,0.05,0.5,10.0,40,14.63,26.03,20.330000000000002,0.10445622664741036,2026-03-20,0.5037645448323066,20.81453270120495,-0.03991915674269169,,,0.10445622664741036,,,0.2141460412430123,0.10445620071920883,0.005496624251442196,,,0.4877803299145453,0.10445622664741036
VRNT,VRNT260320P00022500,Put,2026-03-20,22.5,1.080975505094932,1.95,6.0,,10,14.63,26.03,20.330000000000002,0.5177459605960948,2026-03-20,0.5037645448323066,20.81453270120495,0.07786387891369169,,,0.5177459605960948,,,1.0614326344131162,0.5177459619219456,0.135039567747878,,,0.4877803299145453,0.5177459605960948
VRNT,VRNT250919P00015000,Put,2025-09-19,15.0,0.7376166248506065,0.0,0.05,1.0,137,14.63,26.03,20.330000000000002,,2025-09-19,0.0054757015742642025,20.33576724634973,-0.30433106787959213,,,,,,,0.0,0.0,,,0.4877803299145453,
VRNT,VRNT250919C00032500,Call,2025-09-19,32.5,1.5981693538429809,0.0,0.05,1.0,156,14.63,26.03,20.330000000000002,,2025-09-19,0.0054757015742642025,20.33576724634973,0.46885882035388965,,,,,,,,,,,0.4877803299145453,
VRNT,VRNT250919C00027500,Call,2025-09-19,27.5,1.3522971455594452,0.0,0.05,17.0,160,14.63,26.03,20.330000000000002,,2025-09-19,0.0054757015742642025,20.33576724634973,0.30180473569072336,,,,,,,,,,,0.4877803299145453,
VRNT,VRNT260116C00025000,Call,2026-01-16,25.0,1.2097632913877803,0.0,2.15,10.0,160,14.63,26.03,20.330000000000002,,2026-01-16,0.33127994524298426,20.665199694827276,0.19042471351895388,,,,,,,,,,,0.4877803299145453,
VRNT,VRNT250919P00012500,Put,2025-09-19,12.5,0.6146805207088388,0.0,0.05,5.0,169,14.63,26.03,20.330000000000002,,2025-09-19,0.0054757015742642025,20.33576724634973,-0.4866526246735467,,,,,,,0.0,0.0,,,0.4877803299145453,
VRNT,VRNT251017C00022500,Call,2025-10-17,22.5,1.102040059217331,0.0,0.05,4.0,191,14.63,26.03,20.330000000000002,,2025-10-17,0.08213552361396304,20.41668069305893,0.09716306144691579,,,,,,,,,,,0.4877803299145453,
VRNT,VRNT251017P00017500,Put,2025-10-17,17.5,0.8571422682801463,0.0,0.15,47.0,234,14.63,26.03,20.330000000000002,,2025-10-17,0.08213552361396304,20.41668069305893,-0.1541513668339903,,,,,,,0.0,0.0,,,0.4877803299145453,
VRNT,VRNT251219C00032500,Call,2025-12-19,32.5,1.57818675466,0.0,0.05,3.0,336,14.63,26.03,20.330000000000002,,2025-12-19,0.2546201232032854,20.593253557625825,0.45627656438170644,,,,,,,,,,,0.4877803299145453,
